"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"4190","mallorca","2020-09-19",16154752,"Santanyí",39.39259,3.21479,"Entire villa","Entire home/apt",4,2,3,"$189.00",7,28,11,41,71,335,153.473684210526,153.473684210526,153.473684210526,165,2916,2916,2916,4950
"4191","mallorca","2020-09-19",16155739,"Pollença",39.9045,3.0815,"Entire apartment","Entire home/apt",6,3,5,"$275.00",5,1125,30,60,71,346,NA,NA,135,135,0,0,2565,2565
"4192","mallorca","2020-09-19",16155889,"Pollença",39.9045,3.0815,"Entire apartment","Entire home/apt",6,3,5,"$280.00",5,1125,13,25,25,194,224.117647058824,182.142857142857,162.692307692308,154.356725146199,3810,6375,10575,26395
"4193","mallorca","2020-09-19",16167969,"Capdepera",39.74434,3.42749,"Entire apartment","Entire home/apt",4,2,4,"$121.00",7,1125,11,41,71,279,104.157894736842,104.157894736842,104.157894736842,130.674418604651,1979,1979,1979,11238
"4194","mallorca","2020-09-19",16168069,"Manacor",39.53555,3.31067,"Entire villa","Entire home/apt",16,9,16,"$500.00",2,30,15,34,34,200,700.666666666667,658.076923076923,663.928571428571,697.666666666667,10510,17110,37180,115115
"4195","mallorca","2020-09-19",16180967,"Inca",39.7026,2.9381,"Entire villa","Entire home/apt",6,3,3,"$208.00",1,1125,28,53,83,272,179,179,179,210.838709677419,358,1253,1253,19608
"4196","mallorca","2020-09-19",16180968,"Sant Joan",39.57734,3.08389,"Entire villa","Entire home/apt",6,3,4,"$179.00",1,1125,10,33,63,338,171.3,157.740740740741,157.740740740741,157.740740740741,3426,4259,4259,4259
"4197","mallorca","2020-09-19",16180971,"Inca",39.71142,2.93842,"Entire villa","Entire home/apt",8,4,5,"$255.00",1,1125,30,60,90,343,NA,NA,NA,288.363636363636,0,0,0,6344
"4198","mallorca","2020-09-19",16180972,"Inca",39.71921,2.929,"Entire villa","Entire home/apt",5,2,4,"$230.00",1,1125,20,49,79,354,186,186,186,186,1860,2046,2046,2046
"4199","mallorca","2020-09-19",16187975,"Santa Margalida",39.7664,3.15447,"Entire chalet","Entire home/apt",8,4,5,"$149.00",5,60,30,42,42,229,NA,120.444444444444,95.9375,106.426470588235,0,2168,4605,14474
"4200","mallorca","2020-09-19",16188374,"Sencelles",39.68972,2.92785,"Entire villa","Entire home/apt",4,3,4,"$153.00",1,1125,28,58,88,363,175.5,175.5,175.5,175.5,351,351,351,351
"4201","mallorca","2020-09-19",16188375,"Alcúdia",39.8547,3.11718,"Entire villa","Entire home/apt",6,2,4,"$115.00",1,1125,0,0,0,0,106.1,96.25,92.8333333333333,123.465753424658,3183,5775,8355,45065
"4202","mallorca","2020-09-19",16188377,"Inca",39.7355,2.92736,"Entire villa","Entire home/apt",8,4,6,"$286.00",1,1125,22,30,30,172,188,188,188,173.321243523316,1504,5640,11280,33451
"4203","mallorca","2020-09-19",16188387,"Palma de Mallorca",39.529,2.75413,"Entire chalet","Entire home/apt",10,5,7,"$274.00",1,1125,29,59,89,109,342,342,342,387.6484375,342,342,342,99238
"4204","mallorca","2020-09-19",16188388,"Inca",39.7385,2.94659,"Entire villa","Entire home/apt",6,3,6,"$170.00",1,1125,16,42,72,301,93,93,93,166.4375,1302,1674,1674,10652
"4205","mallorca","2020-09-19",16195087,"Costitx",39.64186,2.95867,"Entire villa","Entire home/apt",5,3,4,"$129.00",1,1125,23,47,77,351,117,117,117,117,819,1521,1521,1638
"4206","mallorca","2020-09-19",16195088,"Alcúdia",39.85158,3.11958,"Entire villa","Entire home/apt",8,4,4,"$220.00",1,1125,29,59,89,330,220,220,220,220.742857142857,220,220,220,7726
"4207","mallorca","2020-09-19",16195090,"Calvià",39.4993,2.53394,"Entire villa","Entire home/apt",12,6,8,"$308.00",1,1125,25,55,85,311,271,271,271,373.907407407407,1355,1355,1355,20191
"4208","mallorca","2020-09-19",16195091,"Llucmajor",39.44014,2.75094,"Entire villa","Entire home/apt",8,4,6,"$663.00",1,1125,29,35,35,231,663,536.28,533.4,531.985074626866,663,13407,29337,71286
"4209","mallorca","2020-09-19",16195361,"Palma de Mallorca",39.56127,2.62551,"Entire apartment","Entire home/apt",2,1,1,"$60.00",3,30,12,37,67,342,78.8888888888889,79.1304347826087,79.1304347826087,79.1304347826087,1420,1820,1820,1820
"4210","mallorca","2020-09-19",16198382,"Inca",39.70573,2.93401,"Entire villa","Entire home/apt",5,3,4,"$118.00",1,1125,30,60,90,358,NA,NA,NA,118.285714285714,0,0,0,828
"4211","mallorca","2020-09-19",16198584,"Capdepera",39.70452,3.43543,"Entire house","Entire home/apt",10,5,0,"$333.00",7,90,29,41,41,180,333,405.947368421053,408.428571428571,342.767567567568,333,7713,20013,63412
"4212","mallorca","2020-09-19",16200314,"Pollença",39.90362,3.03648,"Entire villa","Entire home/apt",6,3,6,"$210.00",1,1125,13,13,13,28,151.470588235294,197.531914893617,229.272727272727,288.899109792285,2575,9284,17654,97359
"4213","mallorca","2020-09-19",16200459,"Pollença",39.88808,3.0229,"Entire cottage","Entire home/apt",2,1,1,"$128.00",5,1125,23,53,83,344,112,112,112,124.666666666667,784,784,784,2618
"4214","mallorca","2020-09-19",16203137,"Alcúdia",39.83878,3.16242,"Entire villa","Entire home/apt",8,4,0,"$148.00",1,1125,2,25,55,276,213.964285714286,191.742857142857,191.742857142857,328.23595505618,5991,6711,6711,29213
"4215","mallorca","2020-09-19",16211564,"Sóller",39.78747,2.69435,"Entire house","Entire home/apt",4,2,2,"$147.00",7,1125,30,60,90,293,NA,NA,NA,100,0,0,0,7200
"4216","mallorca","2020-09-19",16211570,"Sant Llorenç des Cardassar",39.5876,3.32271,"Entire villa","Entire home/apt",6,3,6,"$193.00",7,1125,26,34,34,206,155.5,179.538461538462,186.75,190.798742138365,622,4668,10458,30337
"4217","mallorca","2020-09-19",16212656,"Felanitx",39.4117,3.11524,"Entire villa","Entire home/apt",6,3,5,"$360.00",5,28,28,58,88,363,360,360,360,360,720,720,720,720
"4218","mallorca","2020-09-19",16213442,"Ses Salines",39.34964,3.05037,"Earth house","Entire home/apt",8,4,6,"$313.00",1,1125,0,0,0,0,248.2,218.816666666667,390.222222222222,7335.79452054795,7446,13129,35120,2677565
"4219","mallorca","2020-09-19",16223398,"Inca",39.72119,2.89004,"Private room in house","Private room",4,1,2,"$159.00",1,1125,30,60,90,335,NA,NA,NA,7475.86666666667,0,0,0,224276
