"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"7869","naples","2020-09-25",44443884,"San Ferdinando",40.83548,14.24778,"Private room in bed and breakfast","Private room",2,1,1,"$100.00",1,1125,30,60,90,187,NA,NA,NA,100,0,0,0,17800
"7870","naples","2020-09-25",44447766,"San Lorenzo",40.8526,14.25627,"Entire loft","Entire home/apt",2,NA,2,"$53.00",2,1125,0,0,0,199,53.3333333333333,53,52.8888888888889,52.8915662650602,1600,3180,4760,8780
"7871","naples","2020-09-25",44452856,"Chiaia",40.83554,14.23229,"Entire apartment","Entire home/apt",2,1,1,"$77.00",3,30,28,58,88,178,55,55,55,89.6256684491979,110,110,110,16760
"7872","naples","2020-09-25",44467902,"San Lorenzo",40.85133,14.25032,"Entire apartment","Entire home/apt",2,1,1,"$54.00",1,1125,15,44,74,164,52.3333333333333,52.8125,52.8125,59.4278606965174,785,845,845,11945
"7873","naples","2020-09-25",44470063,"San Pietro a Patierno",40.8991,14.28964,"Entire apartment","Entire home/apt",2,1,1,"$35.00",1,1125,0,16,46,321,35,35,35,35,1050,1540,1540,1540
"7874","naples","2020-09-25",44470791,"San Giuseppe",40.84718,14.25075,"Entire apartment","Entire home/apt",4,2,2,"$51.00",1,30,5,27,57,319,53.4,53.7878787878788,53.7878787878788,54.1304347826087,1335,1775,1775,2490
"7875","naples","2020-09-25",44481626,"Porto",40.84717,14.25645,"Entire apartment","Entire home/apt",2,1,1,"$40.00",1,1125,23,53,83,358,40,40,40,40,280,280,280,280
"7876","naples","2020-09-25",44483125,"Arenella",40.85753,14.21633,"Entire apartment","Entire home/apt",4,2,2,"$60.00",180,1125,23,53,83,358,60,60,60,60,420,420,420,420
"7877","naples","2020-09-25",44483259,"San Giovanni a Teduccio",40.83837,14.30012,"Private room in bed and breakfast","Private room",2,4,5,"$40.00",1,365,28,58,88,178,40,40,40,40,80,80,80,7480
"7878","naples","2020-09-25",44484631,"Posillipo",40.81629,14.21021,"Entire loft","Entire home/apt",4,2,3,"$99.00",2,12,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7879","naples","2020-09-25",44487186,"Chiaiano",40.89761,14.2064,"Private room in villa","Private room",6,3,3,"$50.00",1,1125,29,59,89,364,50,50,50,50,50,50,50,50
