"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"3451","malaga","2020-06-30",30341215,"Centro",36.7156,-4.42783,"Apartment","Entire home/apt",4,1,2,"$44.00",2,1125,30,60,90,180,NA,NA,NA,45.0162162162162,0,0,0,8328
"3452","malaga","2020-06-30",30341558,"Centro",36.72456,-4.42298,"Loft","Entire home/apt",2,1,1,"$51.00",2,1125,2,31,61,336,31.3571428571429,31.2758620689655,31.2758620689655,31.2758620689655,878,907,907,907
"3453","malaga","2020-06-30",30347640,"Cruz De Humilladero",36.71782,-4.43758,"Apartment","Entire home/apt",5,3,4,"$55.00",2,999,20,37,63,269,60.5,72.3913043478261,77.962962962963,66.09375,605,1665,2105,6345
"3454","malaga","2020-06-30",30348082,"Centro",36.72541,-4.419,"Apartment","Entire home/apt",4,1,2,"$30.00",3,1125,22,49,79,204,51.75,54,54,31.639751552795,414,594,594,5094
"3455","malaga","2020-06-30",30390421,"Centro",36.72448,-4.41531,"Apartment","Entire home/apt",2,0,1,"$60.00",1,30,30,52,62,159,NA,71.875,56.3928571428571,53.4029126213592,0,575,1579,11001
"3456","malaga","2020-06-30",30416063,"Centro",36.71539,-4.42214,"House","Private room",2,1,1,"$30.00",2,1125,30,60,90,364,NA,NA,NA,38,0,0,0,38
"3457","malaga","2020-06-30",30418612,"Centro",36.71958,-4.42086,"Apartment","Entire home/apt",4,1,2,"$86.00",1,1125,29,47,77,352,109,132.076923076923,132.076923076923,132.076923076923,109,1717,1717,1717
"3458","malaga","2020-06-30",30430865,"Centro",36.722,-4.42005,"Apartment","Entire home/apt",4,2,3,"$65.00",1,1125,30,60,82,357,NA,NA,110.875,110.875,0,0,887,887
"3459","malaga","2020-06-30",30434290,"Centro",36.73037,-4.42125,"Apartment","Entire home/apt",2,1,1,"$53.00",2,30,0,0,0,0,53,53,53,53,1590,3180,4770,19345
"3460","malaga","2020-06-30",30489170,"Centro",36.73037,-4.41983,"Apartment","Entire home/apt",4,1,1,"$90.00",2,1125,30,60,90,94,NA,NA,NA,90,0,0,0,24390
"3461","malaga","2020-06-30",30492219,"Carretera de Cadiz",36.69385,-4.44224,"Apartment","Entire home/apt",5,2,2,"$60.00",1,1125,13,29,58,329,80.3529411764706,91.6774193548387,92.40625,89.5555555555556,1366,2842,2957,3224
"3462","malaga","2020-06-30",30492221,"Cruz De Humilladero",36.71137,-4.43166,"Apartment","Entire home/apt",6,3,4,"$71.00",1,1125,17,34,61,336,112.307692307692,118.153846153846,118.103448275862,118.103448275862,1460,3072,3425,3425
"3463","malaga","2020-06-30",30520210,"Centro",36.72373,-4.42091,"Apartment","Entire home/apt",4,1,2,"$47.00",2,1125,9,25,55,258,85.5714285714286,90.1714285714286,90.1714285714286,72.8411214953271,1797,3156,3156,7794
"3464","malaga","2020-06-30",30521752,"Centro",36.72705,-4.41506,"Apartment","Entire home/apt",2,0,1,"$40.00",1,1125,29,59,89,364,35,35,35,35,35,35,35,35
"3465","malaga","2020-06-30",30523665,"Bailen-Miraflores",36.72337,-4.43487,"Condominium","Entire home/apt",4,3,3,"$65.00",3,150,0,0,0,50,79.8333333333333,86.0833333333333,79.8888888888889,69.2539682539683,2395,5165,7190,21815
"3466","malaga","2020-06-30",30535333,"Cruz De Humilladero",36.71216,-4.43238,"Apartment","Private room",2,1,1,"$35.00",1,10,26,56,86,86,33.5,33.5,33.5,36.3763440860215,134,134,134,10149
"3467","malaga","2020-06-30",30552309,"Cruz De Humilladero",36.71355,-4.43232,"Apartment","Private room",2,1,2,"$35.00",1,10,18,48,78,78,28.5,28.5,28.5,36.0871080139373,342,342,342,10357
"3468","malaga","2020-06-30",30557947,"Carretera de Cadiz",36.69216,-4.44268,"Apartment","Entire home/apt",4,2,3,"$80.00",1,1125,24,39,69,341,125,125,125,123.625,750,2625,2625,2967
"3469","malaga","2020-06-30",30558678,"Centro",36.72708,-4.42568,"Apartment","Entire home/apt",4,2,2,"$58.00",6,1125,28,58,75,302,118.5,118.5,101.6,74.6190476190476,237,237,1524,4701
"3470","malaga","2020-06-30",30558826,"Centro",36.72734,-4.41283,"Apartment","Entire home/apt",4,1,1,"$39.00",2,330,0,0,0,0,89,89,89,55.986301369863,2670,5340,8010,20435
"3471","malaga","2020-06-30",30572553,"Cruz De Humilladero",36.7118,-4.45063,"Apartment","Entire home/apt",5,3,4,"$200.00",2,15,28,58,61,148,200,200,200,200,400,400,5800,43400
"3472","malaga","2020-06-30",30573259,"Centro",36.71926,-4.4237,"Loft","Entire home/apt",2,0,1,"$40.00",1,1125,2,30,60,150,36.5,36.7,36.7,39.5395348837209,1022,1101,1101,8501
"3473","malaga","2020-06-30",30573628,"Centro",36.72066,-4.4226,"Loft","Entire home/apt",2,0,1,"$41.00",1,1125,7,32,62,152,39.2608695652174,42.7857142857143,42.7857142857143,41.2347417840376,903,1198,1198,8783
"3474","malaga","2020-06-30",30578662,"Centro",36.72393,-4.42724,"Apartment","Entire home/apt",3,1,2,"$49.00",2,90,26,46,62,272,60.5,60.7142857142857,51.8571428571429,3643,242,850,1452,338799
"3475","malaga","2020-06-30",30600604,"Puerto de la Torre",36.72992,-4.47917,"Villa","Entire home/apt",6,3,4,"$116.00",1,1125,15,17,38,290,294,294,281.711538461538,241.626666666667,4410,12642,14649,18122
"3476","malaga","2020-06-30",30617862,"Centro",36.72415,-4.41829,"Apartment","Entire home/apt",6,3,3,"$102.00",2,1125,18,34,58,323,66.6666666666667,75.3846153846154,75.9375,1207.38095238095,800,1960,2430,50710
"3477","malaga","2020-06-30",30688686,"Bailen-Miraflores",36.72929,-4.43705,"Apartment","Private room",2,1,1,"$20.00",1,1125,0,0,0,0,20,20,20,20,600,1200,1800,7300
"3478","malaga","2020-06-30",30691374,"Bailen-Miraflores",36.72775,-4.43816,"Apartment","Private room",2,1,1,"$20.00",1,1125,0,0,0,0,20,20,20,20,600,1200,1800,7300
"3479","malaga","2020-06-30",30701598,"Centro",36.71891,-4.42156,"Apartment","Entire home/apt",2,1,1,"$70.00",2,1125,30,57,87,362,NA,120,120,120,0,360,360,360
"3480","malaga","2020-06-30",30725324,"Centro",36.72292,-4.41887,"Apartment","Entire home/apt",2,0,1,"$34.00",2,1125,30,60,90,93,NA,NA,NA,34,0,0,0,9248
"3481","malaga","2020-06-30",30761156,"Centro",36.72134,-4.42715,"Apartment","Entire home/apt",4,2,2,"$85.00",3,1125,29,49,79,354,64,112.181818181818,112.181818181818,112.181818181818,64,1234,1234,1234
"3482","malaga","2020-06-30",30781196,"Centro",36.7222,-4.42178,"Loft","Entire home/apt",2,0,1,"$300.00",1,1125,30,60,90,350,NA,NA,NA,138.6,0,0,0,2079
"3483","malaga","2020-06-30",30781752,"Centro",36.72283,-4.42224,"Apartment","Entire home/apt",4,1,1,"$200.00",1,1125,24,50,79,332,80,93.4,98.0909090909091,115.545454545455,480,934,1079,3813
"3484","malaga","2020-06-30",30781871,"Centro",36.72256,-4.4235,"Apartment","Entire home/apt",4,1,1,"$200.00",1,1125,21,48,77,320,89.2222222222222,102.666666666667,106.230769230769,116.155555555556,803,1232,1381,5227
"3485","malaga","2020-06-30",30781996,"Centro",36.72159,-4.42336,"Apartment","Entire home/apt",4,1,1,"$200.00",1,1125,18,35,61,304,119.833333333333,142.52,145.344827586207,144.934426229508,1438,3563,4215,8841
"3486","malaga","2020-06-30",30786532,"Carretera de Cadiz",36.70297,-4.44184,"Apartment","Private room",2,1,1,"$36.00",1,31,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"3487","malaga","2020-06-30",30795267,"Centro",36.71995,-4.41779,"Apartment","Entire home/apt",4,1,2,"$95.00",2,1125,29,59,89,364,49,49,49,49,49,49,49,49
"3488","malaga","2020-06-30",30807476,"Centro",36.72548,-4.41476,"Apartment","Private room",2,1,1,"$70.00",2,30,0,0,0,0,70,70,70,70,2100,4200,6300,25550
"3489","malaga","2020-06-30",30807920,"Centro",36.72674,-4.42013,"Apartment","Entire home/apt",2,0,1,"$50.00",2,1125,29,43,73,348,69,98.1764705882353,98.1764705882353,98.1764705882353,69,1669,1669,1669
"3490","malaga","2020-06-30",30818236,"Centro",36.72625,-4.40602,"Apartment","Entire home/apt",4,2,4,"$140.00",2,30,29,59,89,177,170,170,170,139.414893617021,170,170,170,26210
"3491","malaga","2020-06-30",30818472,"Centro",36.72375,-4.41882,"Loft","Entire home/apt",3,0,2,"$45.00",5,60,25,55,85,265,45,45,45,45,225,225,225,4500
"3492","malaga","2020-06-30",30833506,"Centro",36.72027,-4.4215,"Apartment","Entire home/apt",2,1,1,"$110.00",2,1125,30,57,87,362,NA,110,110,110,0,330,330,330
"3493","malaga","2020-06-30",30833553,"Centro",36.72055,-4.42352,"Apartment","Entire home/apt",4,2,3,"$210.00",2,1125,30,57,87,362,NA,210,210,210,0,630,630,630
"3494","malaga","2020-06-30",30833570,"Centro",36.72105,-4.41966,"Apartment","Entire home/apt",4,1,2,"$80.00",2,1125,30,57,87,362,NA,180,180,180,0,540,540,540
"3495","malaga","2020-06-30",30833582,"Centro",36.71954,-4.42315,"Apartment","Entire home/apt",4,2,3,"$210.00",2,1125,30,57,87,362,NA,210,210,210,0,630,630,630
"3496","malaga","2020-06-30",30833593,"Centro",36.72058,-4.42318,"Apartment","Entire home/apt",4,2,4,"$210.00",2,1125,30,57,87,362,NA,210,210,210,0,630,630,630
"3497","malaga","2020-06-30",30839420,"Centro",36.72237,-4.42983,"Apartment","Entire home/apt",5,3,3,"$83.00",2,1125,0,4,28,28,109.5,115.625,115.08064516129,93.1008902077151,3285,6475,7135,31375
"3498","malaga","2020-06-30",30840899,"Carretera de Cadiz",36.70777,-4.42759,"Apartment","Entire home/apt",6,2,4,"$92.00",2,1125,0,0,28,62,100.6,110.133333333333,109.935483870968,95.6699669966997,3018,6608,6816,28988
"3499","malaga","2020-06-30",30871620,"Centro",36.72261,-4.41844,"Apartment","Private room",6,3,4,"$135.00",1,1125,15,40,70,327,181.4,181.8,181.8,164.052631578947,2721,3636,3636,6234
"3500","malaga","2020-06-30",30883396,"Este",36.71891,-4.35267,"Apartment","Entire home/apt",8,3,6,"$80.00",3,60,18,47,77,83,120,120,120,81.8439716312057,1440,1560,1560,23080
"3501","malaga","2020-06-30",30904171,"Centro",36.71262,-4.42914,"Apartment","Entire home/apt",4,3,3,"$80.00",3,30,22,39,41,41,97.5,92.8571428571429,85.5102040816327,80.8333333333333,780,1950,4190,26190
"3502","malaga","2020-06-30",30908480,"Centro",36.72542,-4.41104,"Loft","Entire home/apt",2,0,0,"$70.00",5,90,9,27,57,237,62.7619047619048,56.7272727272727,56.7272727272727,66.578125,1318,1872,1872,8522
"3503","malaga","2020-06-30",30920960,"Este",36.72153,-4.35004,"House","Entire home/apt",2,0,1,"$39.00",1,64,23,53,83,83,36.7142857142857,36.7142857142857,36.7142857142857,37.8368794326241,257,257,257,10670
"3504","malaga","2020-06-30",30922463,"Centro",36.71948,-4.42301,"Apartment","Entire home/apt",3,1,2,"$58.00",2,1125,7,16,35,112,96.3913043478261,113.113636363636,114.672727272727,75.2371541501976,2217,4977,6307,19035
"3505","malaga","2020-06-30",30953121,"Centro",36.72453,-4.41846,"Apartment","Private room",5,3,4,"$135.00",1,1125,29,45,75,350,158,180.4,180.4,180.4,158,2706,2706,2706
"3506","malaga","2020-06-30",30954618,"Centro",36.72432,-4.41893,"Apartment","Entire home/apt",4,2,2,"$69.00",1,1125,22,52,82,357,99.5,99.5,99.5,99.5,796,796,796,796
"3507","malaga","2020-06-30",30954856,"Carretera de Cadiz",36.69904,-4.43743,"Apartment","Entire home/apt",6,4,5,"$249.00",2,1125,0,0,0,0,254.333333333333,254.666666666667,254.777777777778,254.698630136986,7630,15280,22930,92965
"3508","malaga","2020-06-30",30958146,"Centro",36.72355,-4.41746,"Apartment","Entire home/apt",4,2,3,"$85.00",2,90,30,45,74,288,NA,89,89.375,4302.98701298701,0,1335,1430,331330
"3509","malaga","2020-06-30",30969647,"Carretera de Cadiz",36.70403,-4.44279,"Apartment","Entire home/apt",2,1,1,"$80.00",2,31,30,31,31,117,NA,127.586206896552,105.423728813559,86.0483870967742,0,3700,6220,21340
"3510","malaga","2020-06-30",30973661,"Carretera de Cadiz",36.69878,-4.44376,"Loft","Entire home/apt",2,1,1,"$40.00",1,1125,10,21,36,71,39.1,41.1025641025641,39.962962962963,39.9931972789116,782,1603,2158,11758
"3511","malaga","2020-06-30",30979531,"Centro",36.72286,-4.43063,"Apartment","Entire home/apt",4,1,2,"$50.00",4,90,28,58,88,178,37.5,37.5,37.5,54.0374331550802,75,75,75,10105
"3512","malaga","2020-06-30",30984769,"Centro",36.71914,-4.42364,"Apartment","Entire home/apt",6,3,3,"$140.00",2,60,30,50,80,115,NA,228.5,228.5,154.14,0,2285,2285,38535
"3513","malaga","2020-06-30",31007118,"Centro",36.71552,-4.42616,"Apartment","Entire home/apt",2,0,1,"$600.00",1,1125,30,60,90,360,NA,NA,NA,120,0,0,0,600
"3514","malaga","2020-06-30",31011196,"Centro",36.72081,-4.42237,"Apartment","Entire home/apt",4,0,2,"$55.00",2,1125,30,60,90,185,NA,NA,NA,9999,0,0,0,1799820
"3515","malaga","2020-06-30",31011199,"Centro",36.71875,-4.42484,"Apartment","Entire home/apt",4,0,2,"$40.00",2,1125,30,60,76,230,NA,NA,116,8974.0962962963,0,0,1624,1211503
"3516","malaga","2020-06-30",31015081,"Centro",36.72383,-4.41579,"Apartment","Entire home/apt",3,1,2,"$40.00",2,60,30,52,82,350,NA,84.375,84.375,101.666666666667,0,675,675,1525
"3517","malaga","2020-06-30",31017087,"Centro",36.7317,-4.41565,"Apartment","Private room",2,1,1,"$35.00",1,1125,0,0,28,118,35,35,35,35,1050,2100,2170,8645
"3518","malaga","2020-06-30",31027823,"Este",36.72205,-4.36876,"Apartment","Entire home/apt",6,2,4,"$75.00",2,1125,15,45,75,78,83.4,83.4,83.4,76.7351916376307,1251,1251,1251,22023
"3519","malaga","2020-06-30",31030882,"Bailen-Miraflores",36.72471,-4.43156,"Apartment","Entire home/apt",6,4,4,"$90.00",2,1125,21,35,60,335,93.3333333333333,95,91.5,91.5,840,2375,2745,2745
"3520","malaga","2020-06-30",31031884,"Carretera de Cadiz",36.69969,-4.43611,"Apartment","Entire home/apt",4,1,2,"$49.00",2,1125,8,38,68,132,77.4545454545455,77.4545454545455,77.4545454545455,6298.13733905579,1704,1704,1704,1467466
"3521","malaga","2020-06-30",31034398,"Centro",36.72395,-4.4183,"Apartment","Private room",2,1,1,"$98.00",1,1125,29,51,81,339,121,143.222222222222,143.222222222222,122.230769230769,121,1289,1289,3178
"3522","malaga","2020-06-30",31034401,"Este",36.72051,-4.37211,"Townhouse","Entire home/apt",4,2,2,"$135.00",1,1125,10,15,18,146,181.8,182.466666666667,174.333333333333,159.657534246575,3636,8211,12552,34965
"3523","malaga","2020-06-30",31037163,"Este",36.72169,-4.38284,"Tiny house","Private room",2,1,2,"$90.00",2,90,17,36,64,338,78.0769230769231,79.1666666666667,80,80.3703703703704,1015,1900,2080,2170
"3524","malaga","2020-06-30",31038580,"Centro",36.73096,-4.41894,"Apartment","Entire home/apt",5,3,4,"$60.00",3,150,0,0,0,49,74.8333333333333,80.3333333333333,77.3888888888889,66.0284810126582,2245,4820,6965,20865
"3525","malaga","2020-06-30",31039156,"Centro",36.72042,-4.42139,"Apartment","Entire home/apt",4,2,2,"$50.00",2,1125,18,48,76,166,52.0833333333333,52.0833333333333,53.9285714285714,54.1959798994975,625,625,755,10785
"3526","malaga","2020-06-30",31055231,"Centro",36.72438,-4.42302,"Loft","Entire home/apt",4,0,2,"$45.00",2,60,20,31,50,79,41.2,47.0344827586207,46.75,46.4685314685315,412,1364,1870,13290
