"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"94","bordeaux","2020-09-19",1108832,"Saint-Mdard-en-Jalles","44.89249","-0.71023","Entire house","Entire home/apt","8","4","6","$247.00",6,"21",20,50,80,355,247,247,247,247,2470,2470,2470,2470
"95","bordeaux","2020-09-19",1109000,"Le Bouscat","44.86135","-0.59313","Entire house","Entire home/apt","8","4","5","$225.00",3,"60",30,60,90,358,NA,NA,NA,225,0,0,0,1575
"96","bordeaux","2020-09-19",1109639,"Nansouty - Saint Gens","44.81385","-0.56496","Entire house","Entire home/apt","6","3","4","$281.00",10,"1125",28,58,88,363,281,281,281,281,562,562,562,562
"97","bordeaux","2020-09-19",1116630,"Centre ville (Bordeaux)","44.83699","-0.56892","Entire apartment","Entire home/apt","4","2","4","$120.00",5,"30",2,2,2,2,120,120,120,120,3360,6960,10560,43560
"98","bordeaux","2020-09-19",1117474,"Centre ville (Bordeaux)","44.83883","-0.56886","Entire apartment","Entire home/apt","4","2","2","$120.00",3,"90",24,54,84,356,115,115,115,113.333333333333,690,690,690,1020
"99","bordeaux","2020-09-19",1136724,"Saint Augustin - Tauzin - Alphonse Dupeux","44.83004","-0.58708","Entire house","Entire home/apt","4","2","3","$70.00",2,"1124",9,29,59,305,79.6190476190476,75.741935483871,75.741935483871,74.5166666666667,1672,2348,2348,4471
"100","bordeaux","2020-09-19",1161946,"Lormont","44.88214","-0.49716","Private room in house","Private room","2","1","1","$29.00",2,"120",10,14,40,85,28.5,28.5217391304348,28.56,28.5785714285714,570,1312,1428,8002
"101","bordeaux","2020-09-19",1165770,"Chartrons - Grand Parc - Jardin Public","44.85507","-0.58186","Entire house","Entire home/apt","10","5","5","$299.00",4,"1125",30,56,83,154,NA,299,299,299,0,1196,2093,63089
"102","bordeaux","2020-09-19",1172803,"Bordeaux Sud","44.83472","-0.57507","Entire apartment","Entire home/apt","4","","2","$50.00",2,"30",17,39,69,344,50,50,50,50,650,1050,1050,1050
"103","bordeaux","2020-09-19",1182098,"Bordeaux Sud","44.83297","-0.56999","Entire loft","Entire home/apt","7","3","5","$150.00",2,"1125",18,39,69,113,163.5,160.095238095238,160.095238095238,203.083333333333,1962,3362,3362,51177
